time,user_id,screen_name,floor,content,attitudes_count
2018/8/7 13:13,3204118157,Lucie_多多,19,我是飘了 这样的新闻也敢点开看,1389
2018/8/7 13:15,3317768554,娱记大魔王,49,清北本科毕业生好的都出国了，不出了国的首选也是北京啊。。,400
2018/8/7 13:25,1665343462,侯宇泽要加油,192,一堆人好意思腆着脸说学历歧视�人家辛辛苦苦挑灯夜战奋斗考上的学校，怎么？把你们一群普通本科二三五六七八本的都弄去？？有人赚的是钱，有人赚的是知识？歧视个鬼，不想要歧视你也考�歧视这个词真的是……你能查查字典么……,412
2018/8/7 13:13,2131579860,等尔上岸,15,考不上的学校，买不起的房,400
2018/8/7 13:14,5246142393,有趣用户,47,这是不给浙大武大厦大的楼活路,210
2018/8/7 13:13,1679866717,大地湾浪人,3,买不起房，白搭,147
2018/8/7 13:14,5104682882,东边辣个太阳,40,北京也出个新政策吧， 复旦与交大毕业生可直接落户北京,97
2018/8/7 13:16,3029353025,ElevenJIE-,76,我能怎么看呢？非一流毕业生不敢看！,71
2018/8/7 13:14,5292512212,亮_lucky,38,所以成为上海人就能买的起房子了吗？,48
2018/8/7 13:14,5842707731,哼我超正点哒,22,这是不给浙大武大厦大的楼活路,29
2018/8/7 13:19,5876558114,粤-事,125,别不服，清北本科生就是高人一等，有本事你也去考个，没本事就别BB。//@仇惠环环晶芝：清华北大毕业钦定为国务院大官们的接班人，我也没意见，反正这种等级森严的变态政策，还有人叫好。凭啥清华北大毕业，不和别的本科一样，通过公平公开考试，清华北大毕业就高人一等吗？,21
2018/8/7 13:14,6370779254,三餐记,45,抢人大战，各出奇招，为未来接盘。,16
2018/8/7 13:17,2490402703,奔跑的鱼20,106,第一步开门圈羊～第二部关门 放养～第三步 ～ 宰羊,15
2018/8/7 13:14,2885509854,卜慧君95,41,北大清华毕业生明明可以有更好的选择，不一定非要落户上海，还不如把标准降低一点，适用于所有学校的本科毕业生吧,17
2018/8/7 15:58,1561723505,竹内凉粥,628,说学历歧视的人，别人要是评论她：人家凭本事上的清北，有本事你也上。然后这帮人就会说：等全国一张卷你再说这句话。恕我直言，永远把自身命运归结于社会不公/见不得别人好/不考虑自我提升的人，就算给你北京卷你也考不上清北。,16
2018/8/7 13:29,2678017135,扶摇九万里蜉蝣断余生,234,这种政策的产生，是教育的悲哀！,11
2018/8/7 13:18,5590617083,思柔雅南,120,学历歧视,5
2018/8/7 13:14,6551721297,长腿媌媌,27,落户之后呢？房价也给点政策,9
2018/8/7 13:33,2901429145,在学落叶飘,272,我有什么资格看这种新闻,5
2018/8/7 15:20,3236778954,微微圆圆转圈圈,577,哈哈 人家这是以特权的形式招揽人才啊。从此以后，上海的人才均来自清华北大。多牛。,5
2018/8/7 13:14,5662340787,J_纪志昊,44,北京：复旦同济上交毕业生可以直接落户,6
2018/8/7 13:16,2034206717,台湾省人力资源与社会保障厅,82,我这双手，真不争气，点开干嘛,5
2018/8/7 14:23,2542142820,土土土老冒儿,448,大中华充满歧视……,4
2018/8/7 13:21,5952980734,大白兔奶亮,148,不太懂，这是为了防止出国深造人才流失吗,3
2018/8/7 13:16,2453106723,Naaanb,93,歧视啊,5
2018/8/7 14:02,1739529467,青岛某青年,403,歧视这么直接？！！,2
2018/8/7 13:54,5485923721,冷锋ssx,380,中国现阶段的贫富差距是越来越大，北上广越来越富，偏远，边界地区，没有矿的地方越来越穷,5
2018/8/7 13:25,1850847750,一心想减肥的蚂蚁,196,呵呵，整个大上海，让清华北大学生去建设吧,4
2018/8/7 13:16,1913044533,反独大盟主,86,这几年一线城市的房价比火箭还快，说明一线城市的价值得到了认可，这火箭能飞多久？能飞多远？能飞出大气层吗？？？？,4
2018/8/7 17:27,5333483600,玖567,687,低学历，甚至没有学历的人，辛辛苦苦挣了钱，然后被赶出去，拿着辛辛苦苦挣得钱供了清华北大，现在又让清华北大的还放贷，实在是妙,3
2018/8/7 14:47,2709933715,酱婶儿的小屁孩,498,抢好资源，所以落后的城市依然这辈子都翻不了身,4
2018/8/7 13:34,1107620850,清静自正wdy,279,明显歧视其他学校！,3
2018/8/7 13:29,2531190743,马走日干你一炮,238,干掉本科以下学历，干掉为城市服务的务工人员。,2
2018/8/7 13:24,5644216570,路明非啊呀,184,这是上海人才引进的一种手段,4
2018/8/7 13:23,5607898659,雷雨转阳光,173,好、好,2
2018/8/7 13:16,1840279735,门钉肉饼妞,78,属于社会不公吗？其他学校也差。,2
2018/8/7 15:54,2787882311,沂南民生,618,未来的上海环卫工，送快递都是北大的，吃早饭，理发艾玛清华的，,7
2018/8/7 15:00,6279932260,努力不丧的丧丧子,529,上海这样是几个意思，清北本科生学历？那清北研究生呢？球球上海长点心好不好，现在的上海就像之前的美国，求上海别飘,2
2018/8/7 14:04,5272372330,Wwwww796,411,为了落户还得考个清华北大？？？？？,4
2018/8/7 16:27,1146612591,雪碧-阿童木,648,我缺的是上海户口吗？我缺的是北大清华毕业证……,3
2018/8/7 14:49,5582443715,诗洒趁年华oO,503,我家大门常打开,1
2018/8/7 13:47,5945693923,宝贝好运来啦,356,我的妈耶！！！！所以说现在考清华北大真的福利太好了吧？,2
2018/8/7 13:45,2854614340,雲淡风轻的雲雲雲,349,就应该这样，楼上小弟弟家里条件一般，北大研究生毕业回到了家这边工作，就因为买不起房，落不下户,2
2018/8/7 14:59,5095192364,小兰不准懒,525,为什么只有北大清华..浙大复旦上交呢是之后轮着来吗？,3
2018/8/7 14:27,5274081058,一座城市一段情呀,455,我留在北京混个一官半职，再来上海还怕落不了户？,2
2018/8/7 13:42,1968344873,反手就是一个赞ss,330,学校歧视啊～,1
2018/8/7 13:25,6087412482,看得到那颗星星吗,187,@nnoceny  ,1
2018/8/7 13:15,3285887813,Yogort-liu,60,为什么中国贫富差距越来越大,2
2018/8/7 13:14,2407643731,吾嘉栗子,29,除了北大清华毕业之外，还有什么基本条件啊,3
2018/8/7 14:55,3240565300,晰毓,516,一考定终身,3
2018/8/7 15:00,1454116154,小五洲,528,妈的，自己家复旦的就不行←_←,2
2018/8/7 14:58,3737357611,关小错的理想国,523,标准的等级划分，三六九等,2
2018/8/7 14:36,5780148341,偷心被告,475,想起了璐琼哥的话，我们不痛恨特权，我们恨得是自己没有特权,2
2018/8/7 13:49,5545296985,三幺台灰豆腐果,367,我觉得户籍保护制度就是变相压榨周边地区劳动力。,2
2018/8/7 13:14,5220847542,eksmhaedr,23,考不上清北,2
2018/8/7 21:49,5459972345,卫有福0223,750,强烈支持，这样才能催人奋进。,1
2018/8/7 20:54,3665994803,字三五,742,希望母校可以争气一点,1
2018/8/7 18:02,1950880675,王者不太坑,700,嗯，那也买不起房子,1
2018/8/7 17:22,1821895087,国王与墨墨公主,683,一刀切的政策永远是那些屁股决定脑袋的决策者留下来的畸形的“遗产”,1
2018/8/7 16:10,1923204120,玥瑜忆,638,真的没人考虑一下上海已经多到炸的人口数量吗？已经有这么多非户籍人口了，还要怎样啊！,1
2018/8/7 16:03,5581343635,Mr_TAOXU1007,631,按照现行标准，落户也不难，但是落的了户，买的起房吗？,1
2018/8/7 15:47,1752753391,平底哥my,608,  中国特色。,1
2018/8/7 15:43,6097074913,奋斗蓉,603,高考试卷全国都统一吧，公平,1
2018/8/7 15:33,5359498878,我不管我最diao,594,我虽然211  可是学校到录取分数比一半的985分数都高！！！  我上哪说理去？？,1
2018/8/7 15:31,3255174122,云元恒,591,北京户口拽？,1
2018/8/7 15:25,5594120610,俊才多杰,584,阶级，呵呵,1
2018/8/7 15:20,6084024436,山前雨归来来来来来来,574,额，真可怕,1
2018/8/7 14:57,3935927865,可乐逃逃嗝儿,522,我还是觉得成都的重庆的火锅，东北的大地锅，比落户上海要好点,1
2018/8/7 14:48,5044871835,1993空城,500,反对！这种对高才生的奖励机制不合理。 为什么只有北大清华？划分的标准是什么？希望试点不通过。,1
2018/8/7 14:43,1903613491,oooHYooD,489,哎，开始走弯路了。。。,1
2018/8/7 14:28,1381089885,天使和他的他55484,458,哎，毕业早了。如果是玩几年本科毕业，我现在也都可以去上海送快递了。,1
2018/8/7 13:55,2422470721,一QAQ一,384,那两年前毕业的怎么办，还等再等四年排队,1
2018/8/7 13:48,5945693923,宝贝好运来啦,359,像我一般的大学连空调都没有！！哎！！,1
2018/8/7 13:27,1925981023,宋勇鑫,213,早不出来...早出来我就不在北京了,1
2018/8/7 14:39,5873704544,MATLAB圆创工作室,480,一句话，他们配得上！,1
2018/8/7 13:18,2431855403,是隔壁老王呦,112,我是多飘了 这样的新闻我也能点开看,1
2018/8/7 13:15,1438933783,天使部落,57,西安说清华北大的送一套大别野！！,2
2018/8/8 10:37,3177319524,刘子毓,779,支持本科生可直接落户。像清华北大这种在高考里万里挑一的，本科生也绝对是超一流的，而且可塑性高。只要别是硕士博士即可，毕竟国内大学培养的研究生是什么水平，了解的人都心知肚明。,0
2018/8/8 8:26,1624368741,纪小记007,765,呵呵,0
2018/8/7 22:14,3052828793,Yoonmicc,756,@会唱歌的一二三  ,0
2018/8/7 20:32,2518501051,科技曹,738,抢人才啊。,0
2018/8/7 18:25,5251450492,非雨曉鶴,707,有些意思啊,0
2018/8/7 17:56,1804515317,秦人张小饭,698,呵呵,0
2018/8/7 17:28,2288719112,曼ALLEN,689,大多数人也考不起清北，跟自己都没啥关系为啥都这么激动呢,0
2018/8/7 17:05,6363608919,sgxph,673,我还是回农村了,0
2018/8/7 16:07,5876558114,粤-事,635,人人平等是指人人有平等的权利去考清北，考上与否就这差距拉开，至此就不平等了！人和人差距大了//@用户6395093518：我觉得不管什么学校毕业的大家都是平等的，自己活的好才是最重要的，只要努力的人就都是优秀的人！没有什么高人一等低人一等，就算是清华北大毕业的也是个人,0
2018/8/7 15:55,3225409402,少女阿雩,619,只要本科生吗？研究生要不要？？？,0
2018/8/7 15:36,5473260083,WLL工作室,598,落户送房吗,0
2018/8/7 15:35,5968176109,略lve略lve略lve,595,一考定终生？！,0
2018/8/7 15:11,5122538579,TurboChloe,552,我RUC呢？,0
2018/8/7 15:11,5122538579,TurboChloe,549,？？？我人呢？,0
2018/8/7 15:05,3285565205,窥东施,541,不服的人 你们倒是考个清华北大啊？,0
2018/8/7 15:04,1805149211,探险呆墨,536,说的好像户口是上海就能买得起房子一样,0
2018/8/7 14:49,2140755890,刚晒完太阳的牙,502,那我大胆一下！上海入伍就间接相当于北大清华文凭,1
2018/8/7 14:36,5631154538,文叔在北京,474,高素质也好，低层次也罢，北大清华本科生落户也好，高职中专就业也罢。来上海首先希望爱上海，不爱的话还是留在北京或者出国去吧,2
2018/8/7 14:35,2828328322,今天吃小芋圆了吗,472,呸,0
2018/8/7 14:26,2394673484,爱摄影的宋,453,我能怎么看？你想让我怎么看？我又不是清华北大的,1
2018/8/7 14:18,3854531447,Naleon_,440,不给牛头冲男子职业技术学院活路啊,0
2018/8/7 14:14,3894536446,怒火黑精灵581,438,我们西安是只要有身份证，年龄不挨超过35就能落户。,0
2018/8/7 14:14,1796453813,柠檬书叶,434,@Haarde ,0
2018/8/7 14:11,1788679757,是爱我还是爱你,425,落户是啥意思 分配房吗 不然也买不起,0
2018/8/7 14:08,3269055804,是你的一颗柠檬薄荷糖,419,说的落户就买起房是的反正跟我没关系，,0
2018/8/7 14:07,3269055804,是你的一颗柠檬薄荷糖,416,是飘了，这样的新闻我点真是留着自我伤害的,0
2018/8/7 14:04,2111659924,韩晨ALEX,409,不如直接卖户口得了,0
2018/8/7 13:51,1429406422,斜杠萌叔帮帮,375,这属于强强联合啊，北上首先握手啊！,1
2018/8/7 13:40,5029924213,别名知了,318,嗯。。最近才知道。。大学。。有转校一说，怼了，家里有钱的考虑啊，没钱你看什么新闻？还不快点打工！,0
2018/8/7 13:38,2244242054,钱塘小青年,308,抢人才战术了解一下,0
2018/8/7 13:35,2124226043,微聚成博,287,不痛不痒吧，清华北大哎！,0
2018/8/7 13:34,5399751443,牛牛理财官方微博,281,这是逼北京开放复旦交大毕业生落户啊…,0
2018/8/7 13:33,2958192675,遮面纱,270,是不是也该换一种思路来提高城市逼格？把没有文化的或像骂外地人的北京老大爷之类赶到偏远地区去，不然他们还觉得老自豪也给城市贡献不了什么,0
2018/8/7 13:29,1974184055,vivviyeeah,236,吃啊没文化的亏,0
2018/8/7 13:23,2808178735,疾风小郭,170,关我屁事,0
2018/8/7 13:21,2517377527,菜菜香锅,142,抢人大战又开始了嘛？,0
2018/8/7 13:19,1629223464,DMW_ACCT魔王,131,@Jade小镜子,0
2018/8/7 13:18,2849964471,飞碟说,115,魔都抢人才越来越狠了 ,0
2018/8/7 13:18,2203584912,可曦Y,113,清华北大出来的都先出国了咩,1
2018/8/7 13:17,3056170041,#NAME?,95,@JoNLe- 我们儿,1
2018/8/7 13:13,3165053651,Daaaaaaavid,16,@绵羊羊羊羊羊羊羊丨 真实,0
2018/8/7 13:13,2281556377,bendanbenbendan,2,考不上的学校,0
2018/8/7 13:13,3739951652,Y_yannn,1,可以,0
2018/8/7 15:13,2517667977,#NAME?,555,读书果然能改变命运,1
2018/8/7 21:39,2447381151,呙guo-a-o,748,我不是看新闻  主要是进来看评论,2
2018/8/7 16:46,5866763061,Furuya_Boil凯,661,我给我妈看了一下，她直接回我一局，就你这种还想去上海？本地有人要你这种就不错了。亲妈,1
2018/8/7 15:36,3221804123,中医王德敏,597,问题是他们为什么要选择落户上海呢？,1
2018/8/7 15:19,3750692227,狗尾巴还是猫尾巴好看,570,知识可能改变不了命运 但一定会改变户口,2
2018/8/7 13:20,2868417750,咸鱼7777777,133,这新闻跟你们有关系  都是清华北大的？还是上海人？,1
2018/8/17 12:25,5642177200,茆蘅,798,无所谓反正没钱买房,0
2018/8/9 12:37,1940453427,做我的人间烟火,795,上海户口可以的,0
2018/8/8 12:01,3387483162,窦豆的梦幻乐园,782,平等，哪里有平等,0
2018/8/8 11:13,3736150737,未杳末,781,这让复旦上交学生情何以堪�,0
2018/8/8 10:41,5699553158,007Rachel,780,@7-PEACE 仰望一下,0
2018/8/8 10:16,3888477858,云淡风轻900801,776,所以多读书还是有好处的吧,0
2018/8/8 10:06,5642228185,安颖颖颖,775,@--smile天,0
2018/8/8 10:03,2985208652,云荒遗民,774,交大的哭晕,0
2018/8/8 9:48,2171351282,zhong_在dut,773,积分上多一些还合理，直接落户就在对学生的减负起负作用,0
2018/8/8 9:37,3944247101,好孟德斯鸠占鹊巢,772,泯灭人性的户籍制度,0
2018/8/8 9:09,3024665091,zdl12393,770,名牌大学的学生都来上海吧，我们民工清洁工都走，看看上海是不是更美。,0
2018/8/8 8:59,5386326196,木渝子墨,769,说明名校教给你的不仅只是一張文凭和谋生本事，而是有能力选择和创造自己的生活。与优秀的人为伍，你会变得更优秀。人生的道路虽然漫长，但紧要处常常只有几步。往往就是那紧要的一两步起到了决定作用。虽然我们都知道，人生是一趟马拉松，起点决定不了终点，但往往最关键的那几年，就足以定义你的一生,0
2018/8/8 8:48,3044848865,HamburgerBruce,768,别来上海了  上海的人已经够多的了,0
2018/8/8 8:47,1685405783,EPLAN_,767,本来上海就那么多人了 ，当然要控制质量了,0
2018/8/8 8:27,1199642232,假装狮子座,766,落户了以后也还是外地人。嗯哼，吃不到葡萄就必须说葡萄是酸的，嗯哼！,0
2018/8/8 8:13,3930090443,二八牦牛,764,考不起，也不抱幻想。,0
2018/8/7 23:01,3002206174,玉望孤城,762,我能咋看，睁着俩眼看呗。,0
2018/8/7 22:39,3288800545,沧海若夕,760,呃呃呃打扰了,0
2018/8/7 22:31,5831289828,FancyVan小怪兽,759,@Fancy_s超级英雄,0
2018/8/7 22:03,2430027704,具体咯干啥去了我就开心了,754,狭隘点说这是典型的就业出身歧视，常年说不要有就业歧视，禁止企业有类似行为，但这又该怎么说,0
2018/8/7 22:02,1626445412,木子李Lewis,753,请清洁工，建筑工，服务员等人主动离开上海，让北大清华的人自己伺候自己。,0
2018/8/7 21:54,1800900431,GarciaFan,751,凭什么？？人不留北京来上海干嘛招纳贤才？,1
2018/8/7 20:55,2399481895,豫北半仙,743,毕业早了,0
2018/8/7 20:20,2163399402,王莉580,736,海纳百川!赞!,0
2018/8/7 19:59,3071462702,木兰不梳妆,731,@来自大唐山的小方丈,0
2018/8/7 19:50,5596447366,秋季秋寂,730,中科大咋办(・o・),0
2018/8/7 19:44,3835279342,我以后要按时吃饭,728,落户买房？,0
2018/8/7 19:43,1613061125,坐3奔4,727,跟上上上上条新闻一起看……,0
2018/8/7 19:43,1645581840,looleee是码农,726,魔都来帝都抢人了,0
2018/8/7 19:22,2762789231,鲲是乾堃的坤,721,是民智未开么。这种政策就是逻辑有问题，还有人在这纠结清华北大牛逼不牛逼的问题 ,0
2018/8/7 19:04,5178020274,白色珍珠--999,718,去不起啊去不起 �,0
2018/8/7 18:41,5645737873,Calmolution,713,北大怕找不到工作,0
2018/8/7 18:31,5941738987,风雨兮兮DL,711,扎心啊,0
2018/8/7 18:25,5330815337,翻滚的大粽子,708,我普通本科可否去扫大街！,0
2018/8/7 18:24,1942451915,Hu4Lee,706,北医临床路过…（首先感谢政策）留不在北京的医院……只能考虑华山 瑞金了 ,0
2018/8/7 18:20,2950114844,阿陆酱酱酱,705,老老实实待在三线城市,0
2018/8/7 18:17,5311933713,李Zhui,704,@papi宁  @兴库凯谱热  我一定飘了居然敢看这种新闻，考不进的大学买不起的房,0
2018/8/7 18:10,6154088940,小蜗的喔蜗gua牛,703,我不服，但是我还是无话可说的,0
2018/8/7 17:58,5390077029,墨染倾城落流年,699,有本事全国同一张高考试卷,1
2018/8/7 17:44,5463362445,包浆香肠,695,上交，复旦哭晕？,1
2018/8/7 17:31,3968230820,阔乐加冰噢,690,现在不都是哪个地方上学，都可以在校的时候直接把户口牵过去的吗？？上海不是？,0
2018/8/7 17:28,2805897251,作物主的光荣,688,像我们这种下等人啦，只有努力赚钱，移民海外咯~,0
2018/8/7 17:20,5514930592,美美哒小坏蛋,682,研究生呢？？,0
2018/8/7 17:14,6315122631,你的前方满地小花,680,其实今年我是可以落户新疆的。。。。。。,0
2018/8/7 17:12,5596172492,仲夏梦我,679,���,0
2018/8/7 17:10,6124137818,葡萄拯救计划,676,没我的份,0
2018/8/7 17:00,3182650463,貊名奇妙,669,也要买得起房才行,0
2018/8/7 16:58,5875844362,萌萌的null,668,看评论 说的好像落户上海就是走上人生巅峰一样 ,0
2018/8/7 16:57,1732435272,alanee,666,典型的歧视啊！居然发生在上海这样的国际大都市，丢人丢到世界去了！敢问其他国家哪个城市敢这样明目张胆搞出身歧视的？,0
2018/8/7 16:56,5511826759,巷子里的猫Ki,665,手贱 我今天多搬了几块砖 就飘了,0
2018/8/7 16:54,5069007527,坏脾气的蜜芽,664,清华本科 现在北京工作 不想留北京环境太差了三天两头生病 之后去深圳,0
2018/8/7 16:44,2521980427,雯竹1987,660,光落户有啥用，再送一套别野吧,0
2018/8/7 16:42,1709498874,橘事大梨,658,欺负人~,0
2018/8/7 16:41,5080253628,仙子小俊吖,657,在座的都是人才，我蓝翔告辞,0
2018/8/7 16:31,1831991772,奕衿,651,简单说不给其他人活路,0
2018/8/7 16:28,2682551192,叫我刘朵朵,649,@我是朵朵papa,0
2018/8/7 16:16,5757628928,北星山,643,能考上清华北大的不都基本是学霸和北京户口的，人家住北京我们一帮外地人能说什么？,0
2018/8/7 16:06,6065530142,0彦十三0,633,@东方可爱13  认真的读完发现和我没关系,0
2018/8/7 15:58,1599011471,丶一路向北_,627,我一个高中毕业的人，居然都膨胀到点开它，并且看完了全文❓ 还好不在国内混，心里好受了点,1
2018/8/7 15:58,2754034862,zhouql1688,626,北京落户送京牌,0
2018/8/7 15:56,2782710783,小旭子258,622,当年消灭阶级，先下建立阶级,0
2018/8/7 15:55,6315645868,锦城三千,620,上海明面上抢人背景不考虑一下分房留人嘛hhhhhh(我在这瞎凑什么热闹),1
2018/8/7 15:53,6315645868,锦城三千,617,那……那那上海户口的还用去清北了吗,1
2018/8/7 15:51,2188021580,别想太多了开开心心就好,614,本地人更加难找工作了,0
2018/8/7 15:50,1411902850,王雯斌-兔爸爸,611,复旦，上交，同济呢？有点地域歧视呀,0
2018/8/7 15:48,2112128420,Anchorkkz,610,怎么就歧视了人家凭本事享受更好待遇拥有更多选择有错吗。活该你自己考不上啊，给你再多机会也抓不住,0
2018/8/7 15:47,6336404845,A烟火KK,609,我看到这个政策觉得中国的妈妈更焦虑了。,0
2018/8/7 15:46,3314404001,我去吃火锅咯,606,早知道当初考北大好了@聽話嗎-,0
2018/8/7 15:43,5461581326,地表最帅丶許先森,604,后悔当年没考清北,0
2018/8/7 15:41,2298926350,燕赵剑侠图,601,我怎么看？你应该问复旦大学怎么看,0
2018/8/7 15:41,1800048487,Heenniccsy--Ai,599,是的，他们不是一般的本科生,0
2018/8/7 15:36,5459106802,纪菀青,596,我拿眼睛看,0
2018/8/7 15:33,2339584701,叫我小嗨就可以了,593,看来户籍政策短期内取消不了了,0
2018/8/7 15:29,5761186259,用户5761186259,590,估计这个不会再有下一个试点了,1
2018/8/7 15:29,1405468107,杯酒人生0820,588,歧视性条款！北大清华就一定优于其他学校了么？什么逻辑？,0
2018/8/7 15:29,2612241473,哈座哈右哈铭,587,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！,0
2018/8/7 15:27,1265411673,Ace招财猫,585,@我才是好好好 ,0
2018/8/7 15:25,5589742006,彦彦挣钱去旅行呀,583,为什么，不公平,0
2018/8/7 15:21,3354048482,无敌舰队司令员阳,580,一个个的激动啥，积分72先了解一下，又不是所有清北毕业的都能落户，要是那样还得了？,0
2018/8/7 15:19,3802439240,脆斑鱼火锅,573,这政策时间出的，今年那些本可以压线进清北的而报了别的学校的孩子难受不,0
2018/8/7 15:17,5312017228,WwinterKyra,565,这跟过去有什么区别  还不是官僚资本主义,0
2018/8/7 15:16,1734217677,最精彩的一天,562,我能在我们十八线城市买得起房就不错了 ，北上广。。。呵呵五十岁再买,0
2018/8/7 15:13,2421737143,五讲四美1980,556,这类人落户很难吗？,0
2018/8/7 15:12,2456549722,Just-NeYo,554,【武汉试点落户新政:北大清华本科毕业生可直接送房】,0
2018/8/7 15:11,5826351916,塔里以北·木河以南,553,复旦和交大毕业的魔都你真的不考虑一下吗,0
2018/8/7 15:11,5210127712,好像在醒着梦游,550,抢的不是出国的人，二十二三线城市的。,0
2018/8/7 15:11,1206600043,拼命DL,548,大连大学不行吗,0
2018/8/7 15:07,5850806240,柯知白,544,我？关我啥事？一考不上清北，二不去了上海,0
2018/8/7 15:05,2677510751,思源湖的鱼,540,北京是不是也要来上海挖人,0
2018/8/7 15:05,3354048482,无敌舰队司令员阳,539,落户主要还是孩子读书问题解决了～房子嘛，还是得自己买,0
2018/8/7 15:04,3944294660,Dr阿白,538,哈哈哈哈哈 住祖国越来越公平,0
2018/8/7 15:03,5258055619,冬天跳芭蕾,535,我选择不看,0
2018/8/7 15:00,2630051641,珠海大李哥,530,院校歧视！,0
2018/8/7 14:55,5338904710,勺子Kuai西瓜,517,我一个普通二本的，竟然点开看完了全部！,0
2018/8/7 14:54,3316147387,SUN豆芽翻石头,514,户口制度。呵呵一笑，强行三六九等。,0
2018/8/7 14:52,6297061185,果味奶酪an,512,买不起房,0
2018/8/7 14:51,5350278020,土味昵称-,509,这个打分制挺宽松的，一般985研究生很容易满足，所以不是满足72分就可以直接落户，只是满足了落户的基本条件，接下来就要看个人其他方面的竞争力了。,0
2018/8/7 14:50,2294853792,肉粽子要学会sayno,506,估计是考虑到上海近年的人口负增长了。清华北大毕业生去上海工作很多本来就是到重点领域或行业，人家积分本来就够，再来个落户绿色通道又怎样，原本不想去上海的清华北大毕业生会有多少因为这个政策改变主意？就像二胎政策，放开归放开，并没有实现预期的人口增长，原因很简单，配套鼓励措施没跟上啊,0
2018/8/7 14:50,1788537691,还未见过龙卷风,505,他们还用担心落户？,1
2018/8/7 14:49,6585896695,狗蛋狗剩和小芳,501,绝对公平不存在，相对公平也在被抹杀,0
2018/8/7 14:47,2294853792,肉粽子要学会sayno,499,估计是考虑到上海近年的人口负增长了。清华北大毕业生去上海工作很多本来就是到重点领域或行业，人家积分本来就够，再来个落户绿色通道又怎样，原本不想来去上海的清华北大毕业生会有多少因为这个政策改变主意？就像二胎政策，放开归放开，并没有实现预期的人口增长，原因很简单，配套鼓励措施没跟上啊,0
2018/8/7 14:45,2630089433,JetlijieMi,494,落户送房子？,0
2018/8/7 14:45,1874602532,话虽不多_待人温和,493,呵呵,0
2018/8/7 14:45,5628005275,旺上加旺天天旺,492,扎心老铁,0
2018/8/7 14:43,1724529304,menghuaaaaar,490,@林有林夕,0
2018/8/7 14:41,1955019813,______Macchiato,484,所以，北京户口到底有什么优待呀？无知的我只是单纯的问问。,0
2018/8/7 14:40,1505126013,红圈小猪会游泳,483,我怎么看？跟我有半毛钱关系？,0
2018/8/7 14:39,2810710801,只想简单地生活啊,482,我怎么看，我不敢看啊,0
2018/8/7 14:38,5625670269,宇宙无敌莉莉娅,478,妈呀,0
2018/8/7 14:38,3959372955,wani_co,476,@天晴了雨停了你又觉得你行了w  你可以来沪发展一下了,0
2018/8/7 14:34,5175528623,无限纠结的小悟空,467,@Mr赵若钧,0
2018/8/7 14:31,1629564137,酒涩_手机用户233,462,飘了飘了 啥新闻都敢看,0
2018/8/7 14:28,6384605413,WittyZHANGisAGirl,459,这是变相歧视么,0
2018/8/7 14:25,1276126733,陕西夜色沉沉,452,歧视其他大学,0
2018/8/7 14:25,1993531023,汪汪--喵喵,451,交大复旦的本科怎么办,0
2018/8/7 14:24,6418229924,Ashley唐唐,449,可笑,0
2018/8/7 14:22,3517830483,薛定谔的喵不乖,445,@朝阳的太阳花,0
2018/8/7 14:22,5909917381,灵通流通Lightning,444,优秀，值得高待遇，没办法，能力不够只能羡慕,0
2018/8/7 14:21,5967099848,红石青玉,443,我建议给他们除了落户再多一点福利 解决一下住房问题人去的就多了,0
2018/8/7 14:14,2272372130,敏于礼,436,请背一遍核心价值观。,0
2018/8/7 14:14,1196480735,阿琪的小窝,435,同志们，改变命运的时刻到了！加油读书。,0
2018/8/7 14:13,1762785592,OneVanice,433,不公平,0
2018/8/7 14:13,5697114131,Type-54城管大队长,432,落户？意思是送房子吗？,0
2018/8/7 14:13,5655597916,Angela的皮卡丘,431,@Mad丶顶顶 考个清华如何,0
2018/8/7 14:13,1951112967,小胖阿伟,430,来做啥啦？？？,0
2018/8/7 14:12,2567768447,武汉中医黄成宝,428,三六九等的分人，这社会迟早要乱,0
2018/8/10 14:50,6092345903,视农,797,我在窗户上看,0
2018/8/9 11:41,6086225533,吉GuES2,794,我从来不知道清华北大的有多厉害，只知道百无一用是书生。,0
2018/8/9 10:28,3568358121,OneCleverOctopus,793,没毛病 能留住一些原本打算出国的人才 好事,0
2018/8/8 16:54,2873706424,箬顼,788,普通人，也只能看看,0
2018/8/8 7:45,1706881117,00000000000000000優,763,落户以后，房价一折？还是五折，还是八八折？还是连户口带房子都给解决？,0
2018/8/7 22:52,5895673168,Midlius,761,我还能怎么看？我就看看,0
2018/8/7 22:20,2374212597,医林演艺,758,人才就是资源，创造劳动价值，产生住房等需求。吸引人才，托住地产。,0
2018/8/7 22:15,6494118255,deserve丶xx,757,@斐斐居的小雪雪,0
2018/8/7 20:27,5515721276,用心教育,737,各地抢人大战开始，南京，上海，西安、武汉等城市竞相出新政策，抢人大战终归是人才大战！吃得苦中苦，方为人上人啊@考研 考研 #南京师范大学教育学考研# #教育学考研2019# #南师大学科教学考研# 2020考研 教育学考研,0
2018/8/7 20:17,1085483357,#NAME?,735,吃了苦中苦，该为人上人,0
2018/8/7 20:16,3737757553,星际救援者,734,抢人了，抢人啦，抢,0
2018/8/7 20:08,6531365447,遗忘的山野村夫,732,看看世界上还有几个国家还有户籍制度,0
